head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
False,,xačʻecʻin,čʻaragorcs,,κακούργους,verb,common noun,,adjective,principale coordinata,,old,2,1.0,indicative,,principale coordinata finita,
False,False,gorcen,zinčʻ,ποιοῦσιν,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,0,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,bažanel,handerjs,διαμεριζόμενοι,ἱμάτια,verb,common noun,verb,common noun,open predication,open predication,new,3,2.0,participle,participle,open predication non finita,open predication non finita
True,True,arkin,vičaks,ἔβαλον,κλήρους,verb,common noun,verb,common noun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
True,,Angosnein,na,ἐξεμυκτήριζον,,verb,demonstrative pronoun,verb,,principale coordinata,principale,old,1,,indicative,indicative,principale coordinata finita,principale finita
True,True,aprecʻowscʻḗ,anjn,σωσάτω,ἑαυτόν,verb,common noun,verb,personal reflexive pronoun,principale,principale,old,2,0.0,subjunctive,imperative,principale finita,principale finita
False,,ar̄nein,Áypn,,ἐνέπαιξαν,verb,common noun,,verb,principale coordinata,,info_unannotatable,0,6.0,indicative,,principale coordinata finita,
True,True,matowcʻanein,kʻacʻax,προσερχόμενοι,ὄξος,verb,common noun,verb,common noun,principale coordinata,open predication,non_spec,0,0.0,indicative,participle,principale coordinata finita,open predication non finita
True,,pʻrkeá,anjn,σῶσον,,verb,common noun,verb,,principale,principale,new,2,,imperative,imperative,principale finita,principale finita
True,True,hayhoyēr,na,ἐβλασφήμει,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
False,,et,Patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
True,,ar̄nowmkʻ,hatowcʻowmn,ἀπολαμβάνομεν,ἄτοπον,verb,common noun,verb,adjective,principale,principale,non_spec,1,1.0,indicative,indicative,principale finita,principale finita
True,True,yišeá,is,μνήσθητί,μου,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,imperative,imperative,principale finita,principale finita
True,True,awandem,hogi,παρατίθεμαι,πνεῦμά,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
False,False,asacʻ,ays,εἰπὼν,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,,open predication,old,1,0.0,indicative,participle,,open predication non finita
True,,ehán,ogi,ἐξέπνευσεν,,verb,common noun,verb,,principale,principale,acc_inf,1,,indicative,indicative,principale finita,principale finita
True,True,arar,Astowác,ἐδόξαζεν,θεὸν,verb,proper noun,verb,common noun,principale coordinata,principale,old,1,1.0,indicative,indicative,principale coordinata finita,principale finita
True,True,baxeín,kowrcs,τύπτοντες,στήθη,verb,common noun,verb,common noun,principale coordinata,open predication,non_spec_inf,1,1.0,indicative,participle,principale coordinata finita,open predication non finita
True,True,tesanein,ayn,ὁρῶσαι,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,open predication,old,1,0.0,indicative,participle,principale finita,open predication non finita
False,,ownēr,akn,προσεδέχετο,,verb,common noun,verb,,relativa,relativa,info_unannotatable,0,,indicative,indicative,relativa finita,relativa finita
True,True,xndreácʻ,marmin,ᾐτήσατο,σῶμα,verb,common noun,verb,common noun,principale,principale coordinata,new,3,2.0,indicative,indicative,principale finita,principale coordinata finita
True,True,iǰowcʻeal,na,καθελὼν,αὐτὸ,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,participle,participle,open predication non finita,open predication non finita
False,False,edeal,okʻ,κείμενος,οὐδεὶς,verb,indefinite pronoun,verb,indefinite pronoun,relativa,open predication,non_spec,1,0.0,participle,participle,relativa non finita,open predication non finita
True,True,berín,xownks,φέρουσαι,ἀρώματα,verb,common noun,verb,common noun,principale,open predication,old,3,1.0,indicative,participle,principale finita,open predication non finita
False,False,patrastecʻin,or,ἡτοίμασαν,ἃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
True,,gtin,vēm,,,verb,common noun,,,principale coordinata,,acc_inf,2,,indicative,,principale coordinata finita,
True,,gtin,marmin,,,verb,common noun,,,principale coordinata,,old,3,,indicative,,principale coordinata finita,
True,True,xonarhecʻowcʻin,eress,κλινουσῶν,πρόσωπα,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata avverbiale,new,2,1.0,indicative,participle,subordinata avverbiale coordinata finita,subordinata avverbiale non finita
True,True,yišecʻín,bans,ἐμνήσθησαν,ῥημάτων,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_inf,3,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,patmecʻin,ays,,ταῦτα,verb,demonstrative pronoun,,demonstrative pronoun,open predication,,non_spec_old,1,0.0,indicative,,open predication finita,
True,,tesanē,ktaws,,,verb,common noun,,,principale coordinata,,old_inact,3,,indicative,,principale coordinata finita,
True,True,čanačʻeloy,na,ἐπιγνῶναι,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,gerundi obl,obl,old,1,0.0,gerund,infinitive,gerundi obl non finita,obl non finita
False,,et,Patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
True,True,matnecʻin,na,παρέδωκαν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva,relativa oggettiva coordinata,old,1,0.0,indicative,indicative,subordinata completiva finita,relativa oggettiva coordinata finita
True,True,hanín,na,ἐσταύρωσαν,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva,relativa oggettiva coordinata,old,1,0.0,indicative,indicative,subordinata completiva finita,relativa oggettiva coordinata finita
False,,owneakʻ,akn,ἠλπίζομεν,,verb,common noun,verb,,principale,principale,info_unannotatable,0,,indicative,indicative,principale finita,principale finita
True,True,pʻrkelocʻ,Israyeł,λυτροῦσθαι,Ἰσραήλ,verb,proper noun,verb,proper noun,open predication,open predication,acc_gen,1,1.0,gerund,infinitive,open predication non finita,open predication non finita
True,,zarmacʻowcʻín,mez,ὀρθριναὶ,ἡμᾶς,verb,personal pronoun,adjective,personal pronoun,principale,open predication,old,1,0.0,indicative,,principale finita,open predication finita
True,True,gtin,marmin,εὑροῦσαι,σῶμα,verb,common noun,verb,common noun,rel,open predication in coordinazione,new,3,2.0,indicative,participle,rel finita,open predication in coordinazione non finita
False,False,tesin,tesil,ἑωρακέναι,ὀπτασίαν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,non_spec,3,2.0,indicative,infinitive,subordinata completiva finita,subordinata completiva non finita
False,False,tesin,na,εἶδον,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
False,False,xawsecʻan,or,ἐλάλησαν,οἷς,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
False,False,čʻarčʻarel,noyns,παθεῖν,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,narg,subordinata completiva,old,1,0.0,infinitive,infinitive,narg non finita,subordinata completiva non finita
True,True,br̄nadatecʻin,na,παρεβιάσαντο,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,ar̄eal,hacʻ,λαβὼν,ἄρτον,verb,common noun,verb,common noun,open predication,open predication,acc_inf,2,1.0,participle,participle,open predication non finita,open predication non finita
True,True,caneán,na,ἐπέγνωσαν,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,banayr,girs,διήνοιγεν,γραφάς,verb,common noun,verb,common noun,subordinata avverbiale,,old,1,1.0,indicative,indicative,subordinata avverbiale finita,
False,False,xawsein,ayn,λαλούντων,Ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,,subordinata avverbiale,old,1,0.0,indicative,participle,,subordinata avverbiale non finita
False,False,tesanel,ogí,θεωρεῖν,πνεῦμα,verb,common noun,verb,common noun,subordinata completiva,open predication,non_spec,1,0.0,infinitive,infinitive,subordinata completiva non finita,open predication non finita
True,True,šawšapʻecʻēkʻ,is,ψηλαφήσατέ,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
False,False,tesanēkʻ,is,θεωρεῖτε,ἐμὲ,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale,subordinata avverbiale,old,2,0.0,indicative,indicative,subordinata avverbiale finita,subordinata avverbiale finita
False,,asacʻeal,ays,,,verb,demonstrative pronoun,,,open predication,,old,1,,participle,,open predication non finita,
True,True,ownikʻ,kerakowr,ἔχετέ,βρώσιμον,verb,common noun,verb,adjective,principale,principale,non_spec,1,1.0,indicative,indicative,principale finita,principale finita
False,,et,mnacʻords,,,verb,common noun,,,principale coordinata,,acc_inf,2,,indicative,,principale coordinata finita,
False,False,xawsecʻay,or,ἐλάλησα,οὓς,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
True,True,ebacʻ,mits,διήνοιξεν,νοῦν,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
True,True,imanál,girs,συνιέναι,γραφάς,verb,common noun,verb,common noun,open predication,open predication,old_inact,1,1.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,ar̄akʻem,awetis,ἐξαποστέλλω,ἐπαγγελίαν,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
True,True,zgenowcʻowkʻ,zawrowtʻiwn,ἐνδύσησθε,δύναμιν,verb,common noun,verb,common noun,,,non_spec,0,0.0,subjunctive,subjunctive,,
True,True,Ehan,nosa,Ἐξήγαγεν,αὐτοὺς,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ambarjeal,jer̄s,ἐπάρας,χεῖρας,verb,common noun,verb,common noun,open predication,open predication,old,2,2.0,participle,participle,open predication non finita,open predication non finita
True,True,awhrneácʻ,nosa,εὐλόγησεν,αὐτούς,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,awhrnel,nosa,εὐλογεῖν,αὐτοὺς,verb,demonstrative pronoun,verb,personal pronoun,gerundi obl,gerundi obl,old,1,0.0,participle,infinitive,gerundi obl non finita,gerundi obl non finita
True,,awhrneín,Astowác,,θεόν,verb,proper noun,,common noun,principale coordinata,,old,1,1.0,indicative,,principale coordinata finita,
True,,ar̄nē,mard,,ἄνθρωπον,verb,common noun,,common noun,relativa,,quant,2,1.0,indicative,,relativa finita,
False,False,caneaw,na,ἔγνω,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,ənkalan,na,παρέλαβον,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ənkalan,na,ἔλαβον,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,relativa,relativa,old,1,0.0,indicative,indicative,relativa finita,relativa finita
True,True,et,išxanowtʻiwn,ἔδωκεν,ἐξουσίαν,verb,common noun,verb,common noun,principale,principale,non_spec,1,1.0,indicative,indicative,principale finita,principale finita
True,True,tesakʻ,pʻar̄s,ἐθεασάμεθα,δόξαν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,3,3.0,indicative,indicative,principale coordinata finita,principale coordinata finita
